# BUSCO version is: 5.2.2 
# The lineage dataset is: actinopterygii_odb10 (Creation date: 2021-02-19, number of genomes: 26, number of BUSCOs: 3640)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
41165at7898	Complete	CM017900.1	20405156	20457907	+	998.1	500	https://www.orthodb.org/v10?query=41165at7898	inactive heparanase-2
41171at7898	Complete	CM017905.1	17273414	17283315	+	900.1	537	https://www.orthodb.org/v10?query=41171at7898	UTP6, small subunit (SSU) processome component, homolog (yeast)
41198at7898	Complete	CM017900.1	10871177	10878044	+	1041.1	573	https://www.orthodb.org/v10?query=41198at7898	Solute carrier family 3 (amino acid transporter heavy chain), member 1
41246at7898	Complete	CM017906.1	14466612	14471563	+	815.1	445	https://www.orthodb.org/v10?query=41246at7898	Mucolipin 2
41264at7898	Complete	CM017912.1	19488534	19506183	-	1001.0	517	https://www.orthodb.org/v10?query=41264at7898	HBS1-like protein isoform X1
41275at7898	Complete	CM017917.1	22806359	22823929	+	1044.3	601	https://www.orthodb.org/v10?query=41275at7898	CWF19-like protein 2
41295at7898	Complete	CM017905.1	16961196	16973438	-	919.7	503
41297at7898	Complete	CM017901.1	24156821	24165234	-	992.7	487	https://www.orthodb.org/v10?query=41297at7898	5'-AMP-activated protein kinase catalytic subunit alpha-1
41365at7898	Complete	CM017901.1	18057687	18066969	-	936.4	510	https://www.orthodb.org/v10?query=41365at7898	Apoptosis-inducing factor, mitochondrion-associated, 3
41404at7898	Complete	CM017912.1	7130565	7142428	+	1041.5	505	https://www.orthodb.org/v10?query=41404at7898	T-complex 1
41449at7898	Complete	CM017904.1	16649876	16664015	+	875.6	518	https://www.orthodb.org/v10?query=41449at7898	formin-binding protein 1-like
41487at7898	Complete	CM017915.1	2725709	2759433	+	807.0	490	https://www.orthodb.org/v10?query=41487at7898	pumilio homolog 3
41489at7898	Complete	CM017915.1	10513910	10518041	-	997.4	491	https://www.orthodb.org/v10?query=41489at7898	Chaperonin containing TCP1, subunit 8 (theta)
41490at7898	Complete	CM017897.1	2217686	2220871	+	805.9	471	https://www.orthodb.org/v10?query=41490at7898	phosphoacetylglucosamine mutase
41507at7898	Complete	CM017911.1	19407796	19420141	-	853.6	461	https://www.orthodb.org/v10?query=41507at7898	sulfite oxidase, mitochondrial
41591at7898	Complete	CM017901.1	1736014	1741022	-	765.3	576	https://www.orthodb.org/v10?query=41591at7898	zinc finger CCHC domain-containing protein 8
41616at7898	Complete	CM017916.1	18722363	18739087	+	750.5	423	https://www.orthodb.org/v10?query=41616at7898	Nuclear receptor subfamily 4, group A, member 3
41635at7898	Complete	CM017898.1	15912966	15916749	-	901.6	481	https://www.orthodb.org/v10?query=41635at7898	cell division cycle protein 23 homolog
41681at7898	Complete	CM017908.1	10235377	10239916	+	860.8	470	https://www.orthodb.org/v10?query=41681at7898	digestive cysteine proteinase 1-like
41699at7898	Complete	CM017901.1	20460496	20464659	-	630.2	464	https://www.orthodb.org/v10?query=41699at7898	cell cycle checkpoint protein RAD17
41715at7898	Complete	CM017901.1	4479912	4496669	+	723.9	406	https://www.orthodb.org/v10?query=41715at7898	probable E3 ubiquitin-protein ligase DTX2 isoform X1
41729at7898	Complete	CM017896.1	23244505	23246735	+	789.5	584	https://www.orthodb.org/v10?query=41729at7898	zinc finger and BTB domain-containing protein 5
41731at7898	Complete	CM017907.1	20703870	20711414	-	840.3	511	https://www.orthodb.org/v10?query=41731at7898	prospero homeobox protein 2
41747at7898	Complete	CM017907.1	18722507	18737552	-	1026.5	585	https://www.orthodb.org/v10?query=41747at7898	nucleolar protein 10
41759at7898	Complete	CM017915.1	19605166	19625782	+	1004.5	684
41760at7898	Complete	CM017917.1	1755509	1763738	+	883.4	547	https://www.orthodb.org/v10?query=41760at7898	protein Smaug homolog 2
41789at7898	Complete	CM017899.1	12022588	12027207	+	930.6	545	https://www.orthodb.org/v10?query=41789at7898	nucleolar GTP-binding protein 1
41822at7898	Complete	CM017898.1	4148697	4210658	-	1097.4	610	https://www.orthodb.org/v10?query=41822at7898	rho GTPase-activating protein 24 isoform X1
41899at7898	Complete	CM017898.1	1680813	1689798	+	760.6	480	https://www.orthodb.org/v10?query=41899at7898	mitoguardin 2
41979at7898	Complete	CM017912.1	6924639	6930692	-	1021.6	506	https://www.orthodb.org/v10?query=41979at7898	Neuron-derived neurotrophic factor
41981at7898	Complete	CM017904.1	10968381	10983974	-	606.1	362
42060at7898	Complete	CM017914.1	5961403	5969415	-	684.8	616	https://www.orthodb.org/v10?query=42060at7898	coiled-coil domain-containing protein 191
42084at7898	Complete	CM017901.1	13721348	13726736	-	937.2	495	https://www.orthodb.org/v10?query=42084at7898	ankyrin repeat domain-containing protein 13A
42134at7898	Complete	CM017915.1	16983343	16987284	+	941.2	511	https://www.orthodb.org/v10?query=42134at7898	ATP-dependent RNA helicase DDX55
42139at7898	Complete	CM017915.1	19798647	19824808	-	863.4	495	https://www.orthodb.org/v10?query=42139at7898	Aldehyde dehydrogenase 7 family, member A1
42181at7898	Complete	CM017904.1	22182371	22279443	-	794.0	479	https://www.orthodb.org/v10?query=42181at7898	F-box/LRR-repeat protein 17
42186at7898	Complete	CM017917.1	4702856	4719430	-	758.1	418	https://www.orthodb.org/v10?query=42186at7898	Beta-site APP-cleaving enzyme 2
42192at7898	Complete	CM017900.1	11169598	11176623	+	1115.1	527	https://www.orthodb.org/v10?query=42192at7898	Transmembrane 9 superfamily member
42232at7898	Complete	CM017901.1	2951881	2962610	+	839.7	526	https://www.orthodb.org/v10?query=42232at7898	sulfhydryl oxidase 2
42262at7898	Complete	CM017903.1	16081320	16083771	-	925.1	446	https://www.orthodb.org/v10?query=42262at7898	kelch repeat and BTB domain-containing protein 4
42298at7898	Complete	CM017906.1	5467479	5469762	+	408.9	421	https://www.orthodb.org/v10?query=42298at7898	uncharacterized protein C19orf44 homolog
42323at7898	Complete	CM017899.1	31753105	31759858	+	826.5	586	https://www.orthodb.org/v10?query=42323at7898	nicastrin
42382at7898	Complete	CM017914.1	6301350	6306246	+	864.9	456	https://www.orthodb.org/v10?query=42382at7898	cryptochrome DASH-like
42408at7898	Complete	CM017902.1	5470445	5472580	+	779.8	490	https://www.orthodb.org/v10?query=42408at7898	asparagine synthetase domain-containing protein 1
42410at7898	Complete	CM017908.1	7448323	7451763	+	938.2	532	https://www.orthodb.org/v10?query=42410at7898	peptide-N(4)-(N-acetyl-beta- glucosaminyl)asparagine amidase
42428at7898	Complete	CM017911.1	6409364	6411826	+	860.5	566	https://www.orthodb.org/v10?query=42428at7898	kelch domain-containing protein 7A
42447at7898	Complete	CM017900.1	18851698	18862309	+	991.0	468	https://www.orthodb.org/v10?query=42447at7898	atlastin-1 isoform X1
42458at7898	Complete	CM017899.1	30728228	30742398	+	759.4	479	https://www.orthodb.org/v10?query=42458at7898	complement component C8 beta chain
42516at7898	Complete	CM017896.1	22673461	22686886	+	940.0	447	https://www.orthodb.org/v10?query=42516at7898	2-hydroxyacylsphingosine 1-beta-galactosyltransferase
42533at7898	Complete	CM017899.1	27924572	27934524	-	860.4	446	https://www.orthodb.org/v10?query=42533at7898	signal peptide peptidase-like 2B
42563at7898	Complete	CM017915.1	2644419	2664555	+	526.0	449
42602at7898	Complete	CM017911.1	2840915	2847720	+	1129.5	646	https://www.orthodb.org/v10?query=42602at7898	Solute carrier family 45, member 1
42639at7898	Complete	CM017895.1	32058079	32062715	+	753.6	445	https://www.orthodb.org/v10?query=42639at7898	beta,beta-carotene 15,15'-dioxygenase-like
42645at7898	Missing
42702at7898	Complete	CM017914.1	538511	554661	-	756.8	413	https://www.orthodb.org/v10?query=42702at7898	Syntrophin, gamma 1
42805at7898	Complete	CM017903.1	16504694	16508182	-	730.0	445	https://www.orthodb.org/v10?query=42805at7898	protein zwilch homolog
42806at7898	Complete	CM017916.1	23710938	23715253	+	597.5	425
42818at7898	Complete	CM017907.1	3779774	3791370	-	844.5	534	https://www.orthodb.org/v10?query=42818at7898	tyrosyl-DNA phosphodiesterase 1
42831at7898	Complete	CM017916.1	13259205	13271343	+	1118.6	799	https://www.orthodb.org/v10?query=42831at7898	C-Jun-amino-terminal kinase-interacting protein 4-like isoform X1
42840at7898	Complete	CM017903.1	17152739	17162997	-	1040.7	508	https://www.orthodb.org/v10?query=42840at7898	RING finger and SPRY domain-containing protein 1
42866at7898	Complete	CM017911.1	396383	399730	+	533.8	436	https://www.orthodb.org/v10?query=42866at7898	tubulin-specific chaperone E
42894at7898	Complete	CM017899.1	13967971	13971167	+	725.1	415	https://www.orthodb.org/v10?query=42894at7898	actin-binding protein IPP
42987at7898	Complete	CM017917.1	8447419	8475031	+	907.3	427	https://www.orthodb.org/v10?query=42987at7898	TNF receptor-associated factor 4
43038at7898	Complete	CM017905.1	1959344	1975406	+	1014.3	630	https://www.orthodb.org/v10?query=43038at7898	rho GTPase-activating protein 9 isoform X1
43055at7898	Complete	CM017916.1	6251663	6258834	-	731.3	445	https://www.orthodb.org/v10?query=43055at7898	Cytochrome b5 reductase 4
43081at7898	Duplicated	CM017894.1	11461837	11493351	-	806.2	595	https://www.orthodb.org/v10?query=43081at7898	protein NEDD1 isoform X1
43081at7898	Duplicated	SOYY01000066.1	38942	43425	+	806.2	595	https://www.orthodb.org/v10?query=43081at7898	protein NEDD1 isoform X1
43150at7898	Complete	CM017900.1	21088009	21106851	-	947.5	603
43179at7898	Complete	CM017908.1	634874	638736	-	1107.7	537	https://www.orthodb.org/v10?query=43179at7898	kelch-like protein 7
43181at7898	Complete	CM017904.1	2190085	2232477	-	972.7	520	https://www.orthodb.org/v10?query=43181at7898	Nuclear receptor subfamily 2, group C, member 2
43225at7898	Complete	CM017917.1	21469888	21471480	-	929.6	448	https://www.orthodb.org/v10?query=43225at7898	fukutin-related protein
43229at7898	Complete	CM017895.1	25867965	25872809	-	827.2	477	https://www.orthodb.org/v10?query=43229at7898	NEDD8-activating enzyme E1 regulatory subunit
43260at7898	Complete	CM017911.1	10702256	10710615	+	621.4	376
43315at7898	Complete	CM017902.1	25041447	25050700	-	813.7	462	https://www.orthodb.org/v10?query=43315at7898	actin-related protein 5
43319at7898	Complete	CM017899.1	19012561	19023427	-	856.2	472	https://www.orthodb.org/v10?query=43319at7898	putative glycerol kinase 5
43405at7898	Complete	CM017907.1	18953968	18969208	+	1010.6	582	https://www.orthodb.org/v10?query=43405at7898	Trafficking protein particle complex 12
43450at7898	Complete	CM017902.1	1494164	1506291	-	731.6	484
43456at7898	Complete	CM017896.1	15862168	15891907	+	999.4	605	https://www.orthodb.org/v10?query=43456at7898	progesterone-induced-blocking factor 1
43458at7898	Complete	CM017895.1	37331260	37338328	+	727.9	564
43467at7898	Complete	CM017917.1	19909001	19924405	-	1029.8	481	https://www.orthodb.org/v10?query=43467at7898	RCC1 and BTB domain-containing protein 2
43533at7898	Complete	CM017897.1	9400069	9406438	-	879.9	481	https://www.orthodb.org/v10?query=43533at7898	protein DENND6B
43538at7898	Complete	CM017901.1	28118366	28124519	-	417.0	413	https://www.orthodb.org/v10?query=43538at7898	Fanconi anemia group G protein
43540at7898	Complete	CM017910.1	15898526	15912274	+	985.6	468	https://www.orthodb.org/v10?query=43540at7898	5'-AMP-activated protein kinase catalytic subunit alpha-2
43547at7898	Complete	CM017917.1	25775665	25786383	-	820.8	469	https://www.orthodb.org/v10?query=43547at7898	60S ribosomal export protein NMD3
43559at7898	Complete	CM017900.1	18966407	18972041	+	885.0	511	https://www.orthodb.org/v10?query=43559at7898	FERM domain-containing protein 6
43568at7898	Complete	CM017897.1	4836076	4852067	+	855.4	440	https://www.orthodb.org/v10?query=43568at7898	neuroepithelial cell transforming 1 
43577at7898	Complete	CM017912.1	15759103	15778413	-	983.7	647	https://www.orthodb.org/v10?query=43577at7898	NOC2-like nucleolar associated transcriptional repressor
43649at7898	Complete	CM017898.1	3471089	3475628	-	402.5	403	https://www.orthodb.org/v10?query=43649at7898	centromere protein T
43682at7898	Duplicated	CM017906.1	4406358	4517722	+	644.9	371	https://www.orthodb.org/v10?query=43682at7898	Acid-sensing ion channel 1C
43682at7898	Duplicated	CM017914.1	197741	232421	-	733.6	381	https://www.orthodb.org/v10?query=43682at7898	Acid-sensing ion channel 1C
43762at7898	Complete	CM017909.1	3566612	3577596	+	610.9	380	https://www.orthodb.org/v10?query=43762at7898	iduronate 2-sulfatase
43858at7898	Complete	CM017917.1	12442902	12467019	-	686.8	383	https://www.orthodb.org/v10?query=43858at7898	methyltransferase-like protein 16
43878at7898	Complete	CM017907.1	7608732	7612643	+	889.6	452	https://www.orthodb.org/v10?query=43878at7898	selenoprotein N
43954at7898	Complete	CM017896.1	11003148	11012233	+	928.3	490	https://www.orthodb.org/v10?query=43954at7898	spermine oxidase
43980at7898	Complete	CM017897.1	8610991	8614926	-	1145.2	641	https://www.orthodb.org/v10?query=43980at7898	RAD50 interactor 1
44037at7898	Complete	CM017913.1	14457675	14463088	-	898.4	444	https://www.orthodb.org/v10?query=44037at7898	Eukaryotic translation initiation factor 3 subunit D
44074at7898	Complete	CM017894.1	16140496	16149543	-	1002.5	486	https://www.orthodb.org/v10?query=44074at7898	Sorting nexin
44132at7898	Complete	CM017907.1	308064	317626	+	885.1	451	https://www.orthodb.org/v10?query=44132at7898	tetratricopeptide repeat protein 8
44169at7898	Complete	CM017904.1	3759972	3774929	+	773.2	397	https://www.orthodb.org/v10?query=44169at7898	leucine-rich repeat LGI family member 3
44170at7898	Complete	CM017898.1	4035341	4040013	-	1040.4	618	https://www.orthodb.org/v10?query=44170at7898	protein SDA1 homolog
44197at7898	Complete	CM017898.1	9667784	9670773	+	759.1	453	https://www.orthodb.org/v10?query=44197at7898	probable dolichyl pyrophosphate Glc1Man9GlcNAc2 alpha-1,3-glucosyltransferase
44215at7898	Complete	CM017911.1	248773	252857	+	742.6	479	https://www.orthodb.org/v10?query=44215at7898	Origin recognition complex, subunit 2
44322at7898	Complete	CM017912.1	21895599	21898810	-	532.6	507	https://www.orthodb.org/v10?query=44322at7898	ataxin-1-like
44333at7898	Complete	CM017903.1	21347877	21349845	+	464.4	448	https://www.orthodb.org/v10?query=44333at7898	Bardet-Biedl syndrome 10 protein
44354at7898	Complete	CM017908.1	10221614	10226599	+	776.0	440	https://www.orthodb.org/v10?query=44354at7898	peptidyl-prolyl cis-trans isomerase FKBP9-like
44355at7898	Complete	CM017894.1	17024826	17039274	-	782.3	489	https://www.orthodb.org/v10?query=44355at7898	epidermal growth factor receptor kinase substrate 8-like protein 2 isoform X1
44394at7898	Complete	CM017905.1	7767415	7771302	-	670.8	520	https://www.orthodb.org/v10?query=44394at7898	leucine-rich repeat-containing protein 40
44396at7898	Complete	CM017906.1	5554024	5558886	-	986.3	510	https://www.orthodb.org/v10?query=44396at7898	nicalin isoform X1
44423at7898	Complete	CM017904.1	3376592	3386828	+	331.1	408	https://www.orthodb.org/v10?query=44423at7898	AT rich interactive domain 5A (MRF1-like)
44441at7898	Complete	CM017907.1	5448264	5452101	-	734.8	528
44544at7898	Complete	CM017895.1	14519399	14522816	+	633.3	423	https://www.orthodb.org/v10?query=44544at7898	Kelch repeat-containing protein
44556at7898	Complete	CM017915.1	14243701	14252726	-	910.2	604
44559at7898	Complete	CM017897.1	21358846	21360351	-	783.1	795	https://www.orthodb.org/v10?query=44559at7898	zinc finger and BTB domain-containing protein 49
44563at7898	Complete	CM017915.1	13756927	13766678	-	769.8	529	https://www.orthodb.org/v10?query=44563at7898	C2 domain-containing protein 2
44645at7898	Complete	CM017915.1	17001181	17006612	-	849.6	458	https://www.orthodb.org/v10?query=44645at7898	BRCA1-associated protein
44652at7898	Complete	CM017912.1	7618772	7626797	-	872.0	506
44744at7898	Complete	CM017902.1	22949441	22954079	+	638.8	420	https://www.orthodb.org/v10?query=44744at7898	DDB1- and CUL4-associated factor 17
44749at7898	Complete	CM017896.1	20146665	20151619	-	759.8	408
44752at7898	Complete	CM017908.1	9805571	9808963	-	758.9	473	https://www.orthodb.org/v10?query=44752at7898	leucine-rich repeat-containing protein 14B
44759at7898	Complete	CM017905.1	3917119	3920919	-	739.5	392	https://www.orthodb.org/v10?query=44759at7898	oxidative stress-induced growth inhibitor 2-like
44796at7898	Complete	CM017909.1	21983340	21989171	+	863.8	464	https://www.orthodb.org/v10?query=44796at7898	glypican-2
44814at7898	Complete	CM017916.1	21655711	21664621	+	642.1	483
44859at7898	Complete	CM017898.1	8331370	8339054	+	352.0	562
44891at7898	Complete	CM017896.1	21076803	21093641	+	837.2	472	https://www.orthodb.org/v10?query=44891at7898	glutamyl-tRNA(Gln) amidotransferase subunit B, mitochondrial
44927at7898	Complete	CM017917.1	12547081	12551446	+	1015.1	597	https://www.orthodb.org/v10?query=44927at7898	serine/threonine-protein kinase PAK 4
44946at7898	Complete	CM017896.1	7987956	8059547	+	864.8	651	https://www.orthodb.org/v10?query=44946at7898	cilia- and flagella-associated protein 58
44967at7898	Complete	CM017909.1	21446139	21456326	-	677.9	422	https://www.orthodb.org/v10?query=44967at7898	adenosine deaminase domain-containing protein 1
45019at7898	Complete	CM017894.1	14503182	14506469	-	1019.7	501	https://www.orthodb.org/v10?query=45019at7898	DET1 homolog
45069at7898	Complete	CM017912.1	21226079	21247872	-	879.4	628	https://www.orthodb.org/v10?query=45069at7898	junctophilin-2
45111at7898	Complete	CM017904.1	3498919	3504766	+	643.0	456
45133at7898	Complete	CM017903.1	21318781	21320325	+	848.5	439	https://www.orthodb.org/v10?query=45133at7898	pyruvate dehydrogenase 
45169at7898	Complete	CM017911.1	15928447	15935219	+	855.4	453	https://www.orthodb.org/v10?query=45169at7898	CDK5 regulatory subunit-associated protein 1
45170at7898	Complete	CM017904.1	17562677	17566477	-	836.3	519	https://www.orthodb.org/v10?query=45170at7898	DNA polymerase alpha subunit B
45291at7898	Complete	CM017905.1	3581538	3587126	+	871.2	461	https://www.orthodb.org/v10?query=45291at7898	probable aminopeptidase NPEPL1
45322at7898	Complete	CM017895.1	30706585	30719969	+	675.2	465
45368at7898	Complete	CM017900.1	13809102	13810685	-	710.0	439
45373at7898	Complete	CM017914.1	907861	911250	-	850.8	499
45398at7898	Complete	CM017904.1	21735120	21739947	-	920.2	599
45431at7898	Complete	CM017895.1	30671625	30674535	+	985.5	473	https://www.orthodb.org/v10?query=45431at7898	T-complex protein 1 subunit eta
45442at7898	Complete	CM017915.1	17153680	17157745	+	859.6	454	https://www.orthodb.org/v10?query=45442at7898	probable ATP-dependent RNA helicase DDX56
45463at7898	Complete	CM017912.1	9917527	9922242	-	843.3	446
45472at7898	Complete	CM017894.1	16730475	16734838	-	748.1	467	https://www.orthodb.org/v10?query=45472at7898	Histone deacetylase
45487at7898	Complete	CM017898.1	479507	490197	+	1112.6	925	https://www.orthodb.org/v10?query=45487at7898	uncharacterized protein KIAA2026 homolog
45516at7898	Complete	CM017898.1	14192344	14195603	+	803.9	486	https://www.orthodb.org/v10?query=45516at7898	GPI transamidase component PIG-S
45625at7898	Complete	CM017910.1	10875255	10886253	-	861.2	430	https://www.orthodb.org/v10?query=45625at7898	amidophosphoribosyltransferase
45643at7898	Complete	CM017902.1	1694271	1700965	-	660.0	430	https://www.orthodb.org/v10?query=45643at7898	nostrin isoform X1
45665at7898	Complete	CM017905.1	7190723	7195834	+	927.3	495	https://www.orthodb.org/v10?query=45665at7898	Eukaryotic elongation factor, selenocysteine-tRNA-specific
45672at7898	Complete	CM017898.1	14256301	14259931	+	906.9	448	https://www.orthodb.org/v10?query=45672at7898	probable ATP-dependent RNA helicase DDX52
45675at7898	Complete	CM017896.1	23042691	23047730	-	960.1	494	https://www.orthodb.org/v10?query=45675at7898	RNA-binding protein 47 isoform X1
45739at7898	Complete	CM017901.1	7121313	7140857	-	867.2	629	https://www.orthodb.org/v10?query=45739at7898	taperin
45743at7898	Complete	CM017911.1	2272533	2275678	-	1146.0	794	https://www.orthodb.org/v10?query=45743at7898	AP-5 complex subunit beta-1
45750at7898	Complete	CM017917.1	4059589	4081010	+	703.2	425	https://www.orthodb.org/v10?query=45750at7898	matrix metalloproteinase-28
45760at7898	Complete	CM017910.1	2819023	2836982	-	868.8	444	https://www.orthodb.org/v10?query=45760at7898	major facilitator superfamily domain-containing protein 2B
45773at7898	Complete	CM017899.1	21256537	21258904	-	882.5	462	https://www.orthodb.org/v10?query=45773at7898	potassium voltage-gated channel subfamily V member 2-like
45828at7898	Complete	CM017916.1	15193225	15197256	-	846.8	455	https://www.orthodb.org/v10?query=45828at7898	glucosylceramidase
45892at7898	Complete	CM017895.1	14514359	14517739	-	581.2	375	https://www.orthodb.org/v10?query=45892at7898	adenosine deaminase domain-containing protein 2
45918at7898	Complete	CM017906.1	297628	300374	-	860.9	438	https://www.orthodb.org/v10?query=45918at7898	retinoblastoma-binding protein 5 isoform X1
46016at7898	Complete	CM017910.1	16312501	16401491	-	922.1	584	https://www.orthodb.org/v10?query=46016at7898	histone H2A deubiquitinase MYSM1
46063at7898	Complete	CM017904.1	11783966	11792698	-	981.5	511	https://www.orthodb.org/v10?query=46063at7898	solute carrier family 13 member 3
46090at7898	Complete	CM017916.1	5718598	5733693	+	1204.8	521	https://www.orthodb.org/v10?query=46090at7898	dual specificity tyrosine-phosphorylation-regulated kinase 1B-like isoform X1
46144at7898	Complete	CM017898.1	2073263	2082933	+	701.5	366	https://www.orthodb.org/v10?query=46144at7898	alpha-2,8-sialyltransferase 8E isoform X1
46188at7898	Complete	CM017912.1	2085006	2116455	-	863.8	433	https://www.orthodb.org/v10?query=46188at7898	beta-catenin-like protein 1
46260at7898	Duplicated	CM017910.1	20958752	20965152	-	565.5	490	https://www.orthodb.org/v10?query=46260at7898	probable arginine--tRNA ligase, mitochondrial
46260at7898	Duplicated	CM017910.1	23456673	23463073	+	565.5	490	https://www.orthodb.org/v10?query=46260at7898	probable arginine--tRNA ligase, mitochondrial
46278at7898	Complete	CM017915.1	18042249	18054104	+	716.7	523	https://www.orthodb.org/v10?query=46278at7898	GLIS family zinc finger 3
46295at7898	Complete	CM017903.1	12839455	12842467	+	576.5	380	https://www.orthodb.org/v10?query=46295at7898	sialate O-acetylesterase
46381at7898	Complete	CM017898.1	5406021	5411999	-	731.5	461	https://www.orthodb.org/v10?query=46381at7898	nicalin-1-like
46395at7898	Complete	CM017899.1	17981320	17984941	-	701.9	497	https://www.orthodb.org/v10?query=46395at7898	glomulin
46526at7898	Complete	CM017899.1	14720904	14726658	+	467.9	385	https://www.orthodb.org/v10?query=46526at7898	TROVE domain family, member 2
46548at7898	Complete	CM017909.1	16718109	16722669	+	738.8	427	https://www.orthodb.org/v10?query=46548at7898	pre-mRNA-splicing factor SLU7
46566at7898	Complete	CM017911.1	8493771	8497235	+	200.2	237	https://www.orthodb.org/v10?query=46566at7898	protein phosphatase 1 regulatory subunit 15B-like
46610at7898	Complete	CM017905.1	19478333	19486327	+	720.4	416	https://www.orthodb.org/v10?query=46610at7898	Islet cell autoantigen 1-like
46614at7898	Complete	CM017897.1	4350101	4354395	+	929.5	562	https://www.orthodb.org/v10?query=46614at7898	transmembrane protein 214
46622at7898	Complete	CM017895.1	19131831	19133819	-	971.5	513	https://www.orthodb.org/v10?query=46622at7898	Potassium voltage-gated channel, shaker-related subfamily, member 4
46670at7898	Complete	CM017909.1	2483293	2489461	+	930.2	484	https://www.orthodb.org/v10?query=46670at7898	Neuralized E3 ubiquitin protein ligase 1B
46684at7898	Complete	CM017896.1	6356449	6359389	+	800.0	444	https://www.orthodb.org/v10?query=46684at7898	TAF5-like RNA polymerase II p300/CBP-associated factor-associated factor 65 kDa subunit 5L
46703at7898	Complete	CM017902.1	10231037	10241648	+	987.0	561	https://www.orthodb.org/v10?query=46703at7898	Synaptotagmin-like 5
46756at7898	Complete	CM017902.1	11377509	11380138	+	845.3	494
46801at7898	Complete	CM017900.1	18455492	18457150	+	848.0	454	https://www.orthodb.org/v10?query=46801at7898	probable G-protein coupled receptor 75
46855at7898	Complete	CM017917.1	10109220	10112205	+	731.8	453	https://www.orthodb.org/v10?query=46855at7898	histone H4 transcription factor-like
46897at7898	Complete	CM017915.1	10261742	10267223	-	769.5	751	https://www.orthodb.org/v10?query=46897at7898	Proline and serine rich 1
46901at7898	Complete	CM017917.1	6231640	6236602	+	845.9	565	https://www.orthodb.org/v10?query=46901at7898	ubiquitin carboxyl-terminal hydrolase 16
46916at7898	Complete	CM017911.1	19823401	19830310	-	652.5	384	https://www.orthodb.org/v10?query=46916at7898	25-hydroxyvitamin D-1 alpha hydroxylase, mitochondrial
46948at7898	Complete	CM017893.1	22586086	22595956	-	661.5	457	https://www.orthodb.org/v10?query=46948at7898	protein phosphatase 1 regulatory subunit 16A
46957at7898	Complete	CM017905.1	16078364	16102668	-	1009.8	512	https://www.orthodb.org/v10?query=46957at7898	mitochondrial import receptor subunit TOM70
46980at7898	Complete	CM017902.1	8926070	8929803	-	1024.9	513	https://www.orthodb.org/v10?query=46980at7898	cyclic nucleotide-gated cation channel alpha-4
46983at7898	Complete	CM017912.1	10211883	10215988	+	796.0	493	https://www.orthodb.org/v10?query=46983at7898	leiomodin-3
46998at7898	Complete	CM017894.1	14558937	14584305	+	1029.8	618	https://www.orthodb.org/v10?query=46998at7898	junctophilin-3
47032at7898	Complete	CM017895.1	875174	880919	-	978.2	696	https://www.orthodb.org/v10?query=47032at7898	zinc finger protein 536-like
47068at7898	Complete	CM017900.1	2926056	2930310	-	587.7	438	https://www.orthodb.org/v10?query=47068at7898	prosaposin isoform X1
47113at7898	Complete	CM017895.1	17875662	17894974	+	852.9	431	https://www.orthodb.org/v10?query=47113at7898	protein FAM63B
47137at7898	Duplicated	CM017907.1	66167	101420	+	560.9	390	https://www.orthodb.org/v10?query=47137at7898	protein-cysteine N-palmitoyltransferase HHAT
47137at7898	Duplicated	CM017907.1	8145728	8174073	-	556.5	390	https://www.orthodb.org/v10?query=47137at7898	protein-cysteine N-palmitoyltransferase HHAT
47181at7898	Complete	CM017907.1	8973698	8981060	-	966.2	515	https://www.orthodb.org/v10?query=47181at7898	YTH domain-containing family protein 2
47237at7898	Complete	CM017917.1	21756457	21759430	+	258.9	367
47247at7898	Missing
47321at7898	Complete	CM017898.1	21317550	21325057	+	940.8	478	https://www.orthodb.org/v10?query=47321at7898	Chaperonin containing TCP1, subunit 6A (zeta 1)
47323at7898	Complete	CM017894.1	15263101	15264681	+	830.7	469	https://www.orthodb.org/v10?query=47323at7898	V(D)J recombination-activating protein 2
47326at7898	Complete	CM017900.1	13192446	13205920	+	876.5	438	https://www.orthodb.org/v10?query=47326at7898	piggyBac transposable element-derived protein 5
47446at7898	Complete	CM017900.1	15888957	15891155	-	569.1	411	https://www.orthodb.org/v10?query=47446at7898	peroxisomal leader peptide-processing protease
47506at7898	Complete	CM017903.1	23237234	23241268	+	732.3	470	https://www.orthodb.org/v10?query=47506at7898	Mannosyltransferase
47571at7898	Complete	CM017893.1	11404275	11413362	+	592.1	364	https://www.orthodb.org/v10?query=47571at7898	zinc finger CCHC domain-containing protein 4
47610at7898	Complete	CM017914.1	7445987	7449296	-	231.6	127	https://www.orthodb.org/v10?query=47610at7898	Chaperonin containing TCP1, subunit 5 (epsilon)
47664at7898	Complete	CM017896.1	787430	799149	+	860.5	550	https://www.orthodb.org/v10?query=47664at7898	SH2 domain-containing protein 3A
47669at7898	Complete	CM017895.1	34048355	34051500	+	680.9	398	https://www.orthodb.org/v10?query=47669at7898	cytosolic beta-glucosidase-like
47728at7898	Complete	CM017914.1	1456416	1462277	+	860.9	526	https://www.orthodb.org/v10?query=47728at7898	Minichromosome maintenance domain containing 2
47766at7898	Complete	CM017904.1	7626374	7630133	-	756.1	431	https://www.orthodb.org/v10?query=47766at7898	putative aminopeptidase W07G4.4
